100000	1.00914356948979
200000	1.33669244358713
300000	1.6533221526501
400000	1.94660361498386
500000	2.23468295324299
600000	2.52179202683337
700000	2.79398753105519
800000	3.07363307223877
900000	3.36758038040738
1000000	3.61928835900533
1100000	3.80126989929265
1200000	3.95185961369455
1300000	4.04497752331833
1400000	4.05516937816503
1500000	4.04705127446798
1600000	4.03921096771746
1700000	4.0144825322452
1800000	3.98821305923134
1900000	3.97737981652485
2000000	3.97256018377333
2100000	3.95330240831057
2200000	3.90862317334718
2300000	3.86469940445484
2400000	3.84503205875916
2500000	3.83841397667105
2600000	3.82930701954833
2700000	3.80877064527394
2800000	3.79417808708898
2900000	3.78798186835046
3000000	3.77253951618654
3100000	3.72702389070573
3200000	3.65597350062093
3300000	3.58948239135709
3400000	3.5442177911371
3500000	3.49342913510089
3600000	3.42647744718958
3700000	3.34564230242386
3800000	3.2895070033496
3900000	3.25304671707521
4000000	3.20731526281216
4100000	3.15959624599422
4200000	3.1378994117394
4300000	3.14919141741934
4400000	3.18330629132129
4500000	3.21896720517975
4600000	3.27144403158165
4700000	3.3485310223505
4800000	3.40802542396691
4900000	3.44360744915888
5000000	3.4655988325017
5100000	3.47568141741038
5200000	3.4667703250733
5300000	3.43276730188252
5400000	3.38949972580949
5500000	3.35718809170471
5600000	3.32078897191662
5700000	3.26889609097807
5800000	3.21456043805908
5900000	3.16745086241516
6000000	3.13571792064914
6100000	3.13410536496153
6200000	3.16128877411551
6300000	3.20762505374042
6400000	3.26467577083843
6500000	3.33078949757461
6600000	3.40758799093166
6700000	3.48433896447103
6800000	3.5430284292837
6900000	3.60190200101938
7000000	3.67609725004185
7100000	3.73698809371358
7200000	3.77105843335428
7300000	3.77854125929297
7400000	3.77268537924263
7500000	3.75750461445249
7600000	3.723769615528
7700000	3.67793061929581
7800000	3.63721880305504
7900000	3.59541804198749
8000000	3.54610570570082
8100000	3.49406859247394
8200000	3.44664543337565
8300000	3.41023988044086
8400000	3.3871970295554
8500000	3.37460015050815
8600000	3.36944214614027
8700000	3.38154672586899
8800000	3.41937553572306
8900000	3.47440310520377
9000000	3.53450263786129
9100000	3.59260244887651
9200000	3.65914385320992
9300000	3.73558640686181
9400000	3.77259714822554
9500000	3.77473800446125
9600000	3.7733597838653
9700000	3.78210520344782
9800000	3.7810135404257
9900000	3.74449520269248
10000000	3.67403318248396
10100000	3.59942330314442
10200000	3.51451801777779
10300000	3.41852980142881
10400000	3.343999351605
10500000	3.2995898460987
10600000	3.28487412788269
10700000	3.29955025635609
10800000	3.33828035892898
10900000	3.39272301855874
11000000	3.43125669837747
11100000	3.44060635641965
11200000	3.45608706361138
11300000	3.4962350925268
11400000	3.52631460758027
11500000	3.53388240480778
11600000	3.51904245269035
